x,y,z,orientation,length,width,height
3000,0,2900,X,200,200,100
3200,0,2900,X,200,200,100
3400,0,2900,X,200,200,100
3600,0,2900,X,200,200,100
3800,0,2900,X,200,200,100
4000,0,2900,X,200,200,100
0,4100,2900,X,200,200,100
200,4100,2900,X,200,200,100
400,4100,2900,X,200,200,100
600,4100,2900,X,200,200,100
800,4100,2900,X,200,200,100
1000,4100,2900,X,200,200,100
1200,4100,2900,X,200,200,100
1400,4100,2900,X,200,200,100
1600,4100,2900,X,200,200,100
1800,4100,2900,X,200,200,100
2000,4100,2900,X,200,200,100
2200,4100,2900,X,200,200,100
2400,4100,2900,X,200,200,100
2600,4100,2900,X,200,200,100
2800,4100,2900,X,200,200,100
3000,4100,2900,X,200,200,100
3200,4100,2900,X,200,200,100
3400,4100,2900,X,200,200,100
3600,4100,2900,X,200,200,100
3800,4100,2900,X,200,200,100
4000,4100,2900,X,200,200,100
0,0,2900,Y,200,200,100
0,200,2900,Y,200,200,100
0,400,2900,Y,200,200,100
0,600,2900,Y,200,200,100
0,800,2900,Y,200,200,100
0,1000,2900,Y,200,200,100
0,1200,2900,Y,200,200,100
0,1400,2900,Y,200,200,100
0,1600,2900,Y,200,200,100
0,1800,2900,Y,200,200,100
0,2000,2900,Y,200,200,100
0,2200,2900,Y,200,200,100
0,2400,2900,Y,200,200,100
0,2600,2900,Y,200,200,100
0,2800,2900,Y,200,200,100
0,3000,2900,Y,200,200,100
0,3200,2900,Y,200,200,100
0,3400,2900,Y,200,200,100
0,3600,2900,Y,200,200,100
0,3800,2900,Y,200,200,100
0,4000,2900,Y,200,200,100
0,4200,2900,Y,200,100,100
4000,0,2900,Y,200,200,100
4000,200,2900,Y,200,200,100
4000,400,2900,Y,200,200,100
4000,600,2900,Y,200,200,100
4000,800,2900,Y,200,200,100
4000,1000,2900,Y,200,200,100
4000,1200,2900,Y,200,200,100
4000,1400,2900,Y,200,200,100
4000,1600,2900,Y,200,200,100
4000,1800,2900,Y,200,200,100
4000,2000,2900,Y,200,200,100
4000,2200,2900,Y,200,200,100
4000,2400,2900,Y,200,200,100
4000,2600,2900,Y,200,200,100
4000,2800,2900,Y,200,200,100
4000,3000,2900,Y,200,200,100
4000,3200,2900,Y,200,200,100
4000,3400,2900,Y,200,200,100
4000,3600,2900,Y,200,200,100
4000,3800,2900,Y,200,200,100
4000,4000,2900,Y,200,200,100
4000,4200,2900,Y,200,100,100
0,0,3000,X,200,200,100
200,0,3000,X,200,200,100
400,0,3000,X,200,200,100
600,0,3000,X,200,200,100
800,0,3000,X,200,200,100
1000,0,3000,X,200,200,100
1200,0,3000,X,200,200,100
1400,0,3000,X,200,200,100
1600,0,3000,X,200,200,100
1800,0,3000,X,200,200,100
2000,0,3000,X,200,200,100
2200,0,3000,X,200,200,100
2400,0,3000,X,200,200,100
2600,0,3000,X,200,200,100
2800,0,3000,X,200,200,100
3000,0,3000,X,200,200,100
3200,0,3000,X,200,200,100
3400,0,3000,X,200,200,100
3600,0,3000,X,200,200,100
3800,0,3000,X,200,200,100
4000,0,3000,X,200,200,100
0,4100,3000,X,200,200,100
200,4100,3000,X,200,200,100
400,4100,3000,X,200,200,100
600,4100,3000,X,200,200,100
800,4100,3000,X,200,200,100
1000,4100,3000,X,200,200,100
1200,4100,3000,X,200,200,100
1400,4100,3000,X,200,200,100
1600,4100,3000,X,200,200,100
1800,4100,3000,X,200,200,100
2000,4100,3000,X,200,200,100
2200,4100,3000,X,200,200,100
2400,4100,3000,X,200,200,100
2600,4100,3000,X,200,200,100
2800,4100,3000,X,200,200,100
3000,4100,3000,X,200,200,100
3200,4100,3000,X,200,200,100
3400,4100,3000,X,200,200,100
3600,4100,3000,X,200,200,100
3800,4100,3000,X,200,200,100
4000,4100,3000,X,200,200,100
0,0,3000,Y,200,200,100
0,200,3000,Y,200,200,100
0,400,3000,Y,200,200,100
0,600,3000,Y,200,200,100
0,800,3000,Y,200,200,100
0,1000,3000,Y,200,200,100
0,1200,3000,Y,200,200,100
0,1400,3000,Y,200,200,100
0,1600,3000,Y,200,200,100
0,1800,3000,Y,200,200,100
0,2000,3000,Y,200,200,100
0,2200,3000,Y,200,200,100
0,2400,3000,Y,200,200,100
0,2600,3000,Y,200,200,100
0,2800,3000,Y,200,200,100
0,3000,3000,Y,200,200,100
0,3200,3000,Y,200,200,100
0,3400,3000,Y,200,200,100
0,3600,3000,Y,200,200,100
0,3800,3000,Y,200,200,100
0,4000,3000,Y,200,200,100
0,4200,3000,Y,200,100,100
4000,0,3000,Y,200,200,100
4000,200,3000,Y,200,200,100
4000,400,3000,Y,200,200,100
4000,600,3000,Y,200,200,100
4000,800,3000,Y,200,200,100
4000,1000,3000,Y,200,200,100
4000,1200,3000,Y,200,200,100
4000,1400,3000,Y,200,200,100
4000,1600,3000,Y,200,200,100
4000,1800,3000,Y,200,200,100
4000,2000,3000,Y,200,200,100
4000,2200,3000,Y,200,200,100
4000,2400,3000,Y,200,200,100
4000,2600,3000,Y,200,200,100
4000,2800,3000,Y,200,200,100
4000,3000,3000,Y,200,200,100
4000,3200,3000,Y,200,200,100
4000,3400,3000,Y,200,200,100
4000,3600,3000,Y,200,200,100
4000,3800,3000,Y,200,200,100
4000,4000,3000,Y,200,200,100
4000,4200,3000,Y,200,100,100
0,0,3100,X,200,200,100
200,0,3100,X,200,200,100
400,0,3100,X,200,200,100
600,0,3100,X,200,200,100
800,0,3100,X,200,200,100
1000,0,3100,X,200,200,100
1200,0,3100,X,200,200,100
1400,0,3100,X,200,200,100
1600,0,3100,X,200,200,100
1800,0,3100,X,200,200,100
2000,0,3100,X,200,200,100
2200,0,3100,X,200,200,100
2400,0,3100,X,200,200,100
2600,0,3100,X,200,200,100
2800,0,3100,X,200,200,100
3000,0,3100,X,200,200,100
3200,0,3100,X,200,200,100
3400,0,3100,X,200,200,100
3600,0,3100,X,200,200,100
3800,0,3100,X,200,200,100
4000,0,3100,X,200,200,100
0,4100,3100,X,200,200,100
200,4100,3100,X,200,200,100
400,4100,3100,X,200,200,100
600,4100,3100,X,200,200,100
800,4100,3100,X,200,200,100
1000,4100,3100,X,200,200,100
1200,4100,3100,X,200,200,100
1400,4100,3100,X,200,200,100
1600,4100,3100,X,200,200,100
1800,4100,3100,X,200,200,100
2000,4100,3100,X,200,200,100
2200,4100,3100,X,200,200,100
2400,4100,3100,X,200,200,100
2600,4100,3100,X,200,200,100
2800,4100,3100,X,200,200,100
3000,4100,3100,X,200,200,100
3200,4100,3100,X,200,200,100
3400,4100,3100,X,200,200,100
3600,4100,3100,X,200,200,100
3800,4100,3100,X,200,200,100
4000,4100,3100,X,200,200,100
0,0,3100,Y,200,200,100
0,200,3100,Y,200,200,100
0,400,3100,Y,200,200,100
0,600,3100,Y,200,200,100
0,800,3100,Y,200,200,100
0,1000,3100,Y,200,200,100
0,1200,3100,Y,200,200,100
0,1400,3100,Y,200,200,100
0,1600,3100,Y,200,200,100
0,1800,3100,Y,200,200,100
0,2000,3100,Y,200,200,100
0,2200,3100,Y,200,200,100
0,2400,3100,Y,200,200,100
0,2600,3100,Y,200,200,100
0,2800,3100,Y,200,200,100
0,3000,3100,Y,200,200,100
0,3200,3100,Y,200,200,100
0,3400,3100,Y,200,200,100
0,3600,3100,Y,200,200,100
0,3800,3100,Y,200,200,100
0,4000,3100,Y,200,200,100
0,4200,3100,Y,200,100,100
4000,0,3100,Y,200,200,100
4000,200,3100,Y,200,200,100
4000,400,3100,Y,200,200,100
4000,600,3100,Y,200,200,100
4000,800,3100,Y,200,200,100
4000,1000,3100,Y,200,200,100
4000,1200,3100,Y,200,200,100
4000,1400,3100,Y,200,200,100
4000,1600,3100,Y,200,200,100
4000,1800,3100,Y,200,200,100
4000,2000,3100,Y,200,200,100
4000,2200,3100,Y,200,200,100
4000,2400,3100,Y,200,200,100
4000,2600,3100,Y,200,200,100
4000,2800,3100,Y,200,200,100
4000,3000,3100,Y,200,200,100
4000,3200,3100,Y,200,200,100
4000,3400,3100,Y,200,200,100
4000,3600,3100,Y,200,200,100
4000,3800,3100,Y,200,200,100
4000,4000,3100,Y,200,200,100
4000,4200,3100,Y,200,100,100
0,0,3200,X,200,200,100
200,0,3200,X,200,200,100
400,0,3200,X,200,200,100
600,0,3200,X,200,200,100
800,0,3200,X,200,200,100
1000,0,3200,X,200,200,100
1200,0,3200,X,200,200,100
1400,0,3200,X,200,200,100
1600,0,3200,X,200,200,100
1800,0,3200,X,200,200,100
2000,0,3200,X,200,200,100
2200,0,3200,X,200,200,100
2400,0,3200,X,200,200,100
2600,0,3200,X,200,200,100
2800,0,3200,X,200,200,100
3000,0,3200,X,200,200,100
3200,0,3200,X,200,200,100
3400,0,3200,X,200,200,100
3600,0,3200,X,200,200,100
3800,0,3200,X,200,200,100
4000,0,3200,X,200,200,100
0,4100,3200,X,200,200,100
200,4100,3200,X,200,200,100
400,4100,3200,X,200,200,100
600,4100,3200,X,200,200,100
800,4100,3200,X,200,200,100
1000,4100,3200,X,200,200,100
1200,4100,3200,X,200,200,100
1400,4100,3200,X,200,200,100
1600,4100,3200,X,200,200,100
1800,4100,3200,X,200,200,100
2000,4100,3200,X,200,200,100
2200,4100,3200,X,200,200,100
2400,4100,3200,X,200,200,100
2600,4100,3200,X,200,200,100
2800,4100,3200,X,200,200,100
3000,4100,3200,X,200,200,100
3200,4100,3200,X,200,200,100
3400,4100,3200,X,200,200,100
3600,4100,3200,X,200,200,100
3800,4100,3200,X,200,200,100
4000,4100,3200,X,200,200,100
0,0,3200,Y,200,200,100
0,200,3200,Y,200,200,100
0,400,3200,Y,200,200,100
0,600,3200,Y,200,200,100
0,800,3200,Y,200,200,100
0,1000,3200,Y,200,200,100
0,1200,3200,Y,200,200,100
0,1400,3200,Y,200,200,100
0,1600,3200,Y,200,200,100
0,1800,3200,Y,200,200,100
0,2000,3200,Y,200,200,100
0,2200,3200,Y,200,200,100
0,2400,3200,Y,200,200,100
0,2600,3200,Y,200,200,100
0,2800,3200,Y,200,200,100
0,3000,3200,Y,200,200,100
0,3200,3200,Y,200,200,100
0,3400,3200,Y,200,200,100
0,3600,3200,Y,200,200,100
0,3800,3200,Y,200,200,100
0,4000,3200,Y,200,200,100
0,4200,3200,Y,200,100,100
4000,0,3200,Y,200,200,100
4000,200,3200,Y,200,200,100
4000,400,3200,Y,200,200,100
4000,600,3200,Y,200,200,100
4000,800,3200,Y,200,200,100
4000,1000,3200,Y,200,200,100
4000,1200,3200,Y,200,200,100
4000,1400,3200,Y,200,200,100
4000,1600,3200,Y,200,200,100
4000,1800,3200,Y,200,200,100
4000,2000,3200,Y,200,200,100
4000,2200,3200,Y,200,200,100
4000,2400,3200,Y,200,200,100
4000,2600,3200,Y,200,200,100
4000,2800,3200,Y,200,200,100
4000,3000,3200,Y,200,200,100
4000,3200,3200,Y,200,200,100
4000,3400,3200,Y,200,200,100
4000,3600,3200,Y,200,200,100
4000,3800,3200,Y,200,200,100
4000,4000,3200,Y,200,200,100
4000,4200,3200,Y,200,100,100
0,0,3300,X,200,200,100
200,0,3300,X,200,200,100
400,0,3300,X,200,200,100
600,0,3300,X,200,200,100
800,0,3300,X,200,200,100
1000,0,3300,X,200,200,100
1200,0,3300,X,200,200,100
1400,0,3300,X,200,200,100
1600,0,3300,X,200,200,100
1800,0,3300,X,200,200,100
2000,0,3300,X,200,200,100
2200,0,3300,X,200,200,100
2400,0,3300,X,200,200,100
2600,0,3300,X,200,200,100
2800,0,3300,X,200,200,100
3000,0,3300,X,200,200,100
3200,0,3300,X,200,200,100
3400,0,3300,X,200,200,100
3600,0,3300,X,200,200,100
3800,0,3300,X,200,200,100
4000,0,3300,X,200,200,100
0,4100,3300,X,200,200,100
200,4100,3300,X,200,200,100
400,4100,3300,X,200,200,100
600,4100,3300,X,200,200,100
800,4100,3300,X,200,200,100
1000,4100,3300,X,200,200,100
1200,4100,3300,X,200,200,100
1400,4100,3300,X,200,200,100
1600,4100,3300,X,200,200,100
1800,4100,3300,X,200,200,100
2000,4100,3300,X,200,200,100
2200,4100,3300,X,200,200,100
2400,4100,3300,X,200,200,100
2600,4100,3300,X,200,200,100
2800,4100,3300,X,200,200,100
3000,4100,3300,X,200,200,100
3200,4100,3300,X,200,200,100
3400,4100,3300,X,200,200,100
3600,4100,3300,X,200,200,100
3800,4100,3300,X,200,200,100
4000,4100,3300,X,200,200,100
0,0,3300,Y,200,200,100
0,200,3300,Y,200,200,100
0,400,3300,Y,200,200,100
0,600,3300,Y,200,200,100
0,800,3300,Y,200,200,100
0,1000,3300,Y,200,200,100
0,1200,3300,Y,200,200,100
0,1400,3300,Y,200,200,100
0,1600,3300,Y,200,200,100
0,1800,3300,Y,200,200,100
0,2000,3300,Y,200,200,100
0,2200,3300,Y,200,200,100
0,2400,3300,Y,200,200,100
0,2600,3300,Y,200,200,100
0,2800,3300,Y,200,200,100
0,3000,3300,Y,200,200,100
0,3200,3300,Y,200,200,100
0,3400,3300,Y,200,200,100
0,3600,3300,Y,200,200,100
0,3800,3300,Y,200,200,100
0,4000,3300,Y,200,200,100
0,4200,3300,Y,200,100,100
4000,0,3300,Y,200,200,100
4000,200,3300,Y,200,200,100
4000,400,3300,Y,200,200,100
4000,600,3300,Y,200,200,100
4000,800,3300,Y,200,200,100
4000,1000,3300,Y,200,200,100
4000,1200,3300,Y,200,200,100
4000,1400,3300,Y,200,200,100
4000,1600,3300,Y,200,200,100
4000,1800,3300,Y,200,200,100
4000,2000,3300,Y,200,200,100
4000,2200,3300,Y,200,200,100
4000,2400,3300,Y,200,200,100
4000,2600,3300,Y,200,200,100
4000,2800,3300,Y,200,200,100
4000,3000,3300,Y,200,200,100
4000,3200,3300,Y,200,200,100
4000,3400,3300,Y,200,200,100
4000,3600,3300,Y,200,200,100
4000,3800,3300,Y,200,200,100
4000,4000,3300,Y,200,200,100
4000,4200,3300,Y,200,100,100
0,0,3400,X,200,200,100
200,0,3400,X,200,200,100
400,0,3400,X,200,200,100
600,0,3400,X,200,200,100
800,0,3400,X,200,200,100
1000,0,3400,X,200,200,100
1200,0,3400,X,200,200,100
1400,0,3400,X,200,200,100
1600,0,3400,X,200,200,100
1800,0,3400,X,200,200,100
2000,0,3400,X,200,200,100
2200,0,3400,X,200,200,100
2400,0,3400,X,200,200,100
2600,0,3400,X,200,200,100
2800,0,3400,X,200,200,100
3000,0,3400,X,200,200,100
3200,0,3400,X,200,200,100
3400,0,3400,X,200,200,100
3600,0,3400,X,200,200,100
3800,0,3400,X,200,200,100
4000,0,3400,X,200,200,100
0,4100,3400,X,200,200,100
200,4100,3400,X,200,200,100
400,4100,3400,X,200,200,100
600,4100,3400,X,200,200,100
800,4100,3400,X,200,200,100
1000,4100,3400,X,200,200,100
1200,4100,3400,X,200,200,100
1400,4100,3400,X,200,200,100
1600,4100,3400,X,200,200,100
1800,4100,3400,X,200,200,100
2000,4100,3400,X,200,200,100
2200,4100,3400,X,200,200,100
2400,4100,3400,X,200,200,100
2600,4100,3400,X,200,200,100
2800,4100,3400,X,200,200,100
3000,4100,3400,X,200,200,100
3200,4100,3400,X,200,200,100
3400,4100,3400,X,200,200,100
3600,4100,3400,X,200,200,100
3800,4100,3400,X,200,200,100
4000,4100,3400,X,200,200,100
0,0,3400,Y,200,200,100
0,200,3400,Y,200,200,100
0,400,3400,Y,200,200,100
0,600,3400,Y,200,200,100
0,800,3400,Y,200,200,100
0,1000,3400,Y,200,200,100
0,1200,3400,Y,200,200,100
0,1400,3400,Y,200,200,100
0,1600,3400,Y,200,200,100
0,1800,3400,Y,200,200,100
0,2000,3400,Y,200,200,100
0,2200,3400,Y,200,200,100
0,2400,3400,Y,200,200,100
0,2600,3400,Y,200,200,100
0,2800,3400,Y,200,200,100
0,3000,3400,Y,200,200,100
0,3200,3400,Y,200,200,100
0,3400,3400,Y,200,200,100
0,3600,3400,Y,200,200,100
0,3800,3400,Y,200,200,100
0,4000,3400,Y,200,200,100
0,4200,3400,Y,200,100,100
4000,0,3400,Y,200,200,100
4000,200,3400,Y,200,200,100
4000,400,3400,Y,200,200,100
4000,600,3400,Y,200,200,100
4000,800,3400,Y,200,200,100
4000,1000,3400,Y,200,200,100
4000,1200,3400,Y,200,200,100
4000,1400,3400,Y,200,200,100
4000,1600,3400,Y,200,200,100
4000,1800,3400,Y,200,200,100
4000,2000,3400,Y,200,200,100
4000,2200,3400,Y,200,200,100
4000,2400,3400,Y,200,200,100
4000,2600,3400,Y,200,200,100
4000,2800,3400,Y,200,200,100
4000,3000,3400,Y,200,200,100
4000,3200,3400,Y,200,200,100
4000,3400,3400,Y,200,200,100
4000,3600,3400,Y,200,200,100
4000,3800,3400,Y,200,200,100
4000,4000,3400,Y,200,200,100
4000,4200,3400,Y,200,100,100
0,0,3500,X,200,200,100
200,0,3500,X,200,200,100
400,0,3500,X,200,200,100
600,0,3500,X,200,200,100
800,0,3500,X,200,200,100
1000,0,3500,X,200,200,100
1200,0,3500,X,200,200,100
1400,0,3500,X,200,200,100
1600,0,3500,X,200,200,100
1800,0,3500,X,200,200,100
2000,0,3500,X,200,200,100
2200,0,3500,X,200,200,100
2400,0,3500,X,200,200,100
2600,0,3500,X,200,200,100
2800,0,3500,X,200,200,100
3000,0,3500,X,200,200,100
3200,0,3500,X,200,200,100
3400,0,3500,X,200,200,100
3600,0,3500,X,200,200,100
3800,0,3500,X,200,200,100
4000,0,3500,X,200,200,100
0,4100,3500,X,200,200,100
200,4100,3500,X,200,200,100
400,4100,3500,X,200,200,100
600,4100,3500,X,200,200,100
800,4100,3500,X,200,200,100
1000,4100,3500,X,200,200,100
1200,4100,3500,X,200,200,100
1400,4100,3500,X,200,200,100
1600,4100,3500,X,200,200,100
1800,4100,3500,X,200,200,100
2000,4100,3500,X,200,200,100
2200,4100,3500,X,200,200,100
2400,4100,3500,X,200,200,100
2600,4100,3500,X,200,200,100
2800,4100,3500,X,200,200,100
3000,4100,3500,X,200,200,100
3200,4100,3500,X,200,200,100
3400,4100,3500,X,200,200,100
3600,4100,3500,X,200,200,100
3800,4100,3500,X,200,200,100
4000,4100,3500,X,200,200,100
0,0,3500,Y,200,200,100
0,200,3500,Y,200,200,100
0,400,3500,Y,200,200,100
0,600,3500,Y,200,200,100
0,800,3500,Y,200,200,100
0,1000,3500,Y,200,200,100
0,1200,3500,Y,200,200,100
0,1400,3500,Y,200,200,100
0,1600,3500,Y,200,200,100
0,1800,3500,Y,200,200,100
0,2000,3500,Y,200,200,100
0,2200,3500,Y,200,200,100
0,2400,3500,Y,200,200,100
0,2600,3500,Y,200,200,100
0,2800,3500,Y,200,200,100
0,3000,3500,Y,200,200,100
0,3200,3500,Y,200,200,100
0,3400,3500,Y,200,200,100
0,3600,3500,Y,200,200,100
0,3800,3500,Y,200,200,100
0,4000,3500,Y,200,200,100
0,4200,3500,Y,200,100,100
4000,0,3500,Y,200,200,100
4000,200,3500,Y,200,200,100
4000,400,3500,Y,200,200,100
4000,600,3500,Y,200,200,100
4000,800,3500,Y,200,200,100
4000,1000,3500,Y,200,200,100
4000,1200,3500,Y,200,200,100
4000,1400,3500,Y,200,200,100
4000,1600,3500,Y,200,200,100
4000,1800,3500,Y,200,200,100
4000,2000,3500,Y,200,200,100
4000,2200,3500,Y,200,200,100
4000,2400,3500,Y,200,200,100
4000,2600,3500,Y,200,200,100
4000,2800,3500,Y,200,200,100
4000,3000,3500,Y,200,200,100
4000,3200,3500,Y,200,200,100
4000,3400,3500,Y,200,200,100
4000,3600,3500,Y,200,200,100
4000,3800,3500,Y,200,200,100
4000,4000,3500,Y,200,200,100
4000,4200,3500,Y,200,100,100
0,0,3600,X,200,200,100
200,0,3600,X,200,200,100
400,0,3600,X,200,200,100
600,0,3600,X,200,200,100
800,0,3600,X,200,200,100
1000,0,3600,X,200,200,100
1200,0,3600,X,200,200,100
1400,0,3600,X,200,200,100
1600,0,3600,X,200,200,100
1800,0,3600,X,200,200,100
2000,0,3600,X,200,200,100
2200,0,3600,X,200,200,100
2400,0,3600,X,200,200,100
2600,0,3600,X,200,200,100
2800,0,3600,X,200,200,100
3000,0,3600,X,200,200,100
3200,0,3600,X,200,200,100
3400,0,3600,X,200,200,100
3600,0,3600,X,200,200,100
3800,0,3600,X,200,200,100
4000,0,3600,X,200,200,100
0,4100,3600,X,200,200,100
200,4100,3600,X,200,200,100
400,4100,3600,X,200,200,100
600,4100,3600,X,200,200,100
800,4100,3600,X,200,200,100
1000,4100,3600,X,200,200,100
1200,4100,3600,X,200,200,100
1400,4100,3600,X,200,200,100
1600,4100,3600,X,200,200,100
1800,4100,3600,X,200,200,100
2000,4100,3600,X,200,200,100
2200,4100,3600,X,200,200,100
2400,4100,3600,X,200,200,100
2600,4100,3600,X,200,200,100
2800,4100,3600,X,200,200,100
3000,4100,3600,X,200,200,100
3200,4100,3600,X,200,200,100
3400,4100,3600,X,200,200,100
3600,4100,3600,X,200,200,100
3800,4100,3600,X,200,200,100
4000,4100,3600,X,200,200,100
0,0,3600,Y,200,200,100
0,200,3600,Y,200,200,100
0,400,3600,Y,200,200,100
0,600,3600,Y,200,200,100
0,800,3600,Y,200,200,100
0,1000,3600,Y,200,200,100
0,1200,3600,Y,200,200,100
0,1400,3600,Y,200,200,100
0,1600,3600,Y,200,200,100
0,1800,3600,Y,200,200,100
0,2000,3600,Y,200,200,100
0,2200,3600,Y,200,200,100
0,2400,3600,Y,200,200,100
0,2600,3600,Y,200,200,100
0,2800,3600,Y,200,200,100
0,3000,3600,Y,200,200,100
0,3200,3600,Y,200,200,100
0,3400,3600,Y,200,200,100
0,3600,3600,Y,200,200,100
0,3800,3600,Y,200,200,100
0,4000,3600,Y,200,200,100
0,4200,3600,Y,200,100,100
4000,0,3600,Y,200,200,100
4000,200,3600,Y,200,200,100
4000,400,3600,Y,200,200,100
4000,600,3600,Y,200,200,100
4000,800,3600,Y,200,200,100
4000,1000,3600,Y,200,200,100
4000,1200,3600,Y,200,200,100
4000,1400,3600,Y,200,200,100
4000,1600,3600,Y,200,200,100
4000,1800,3600,Y,200,200,100
4000,2000,3600,Y,200,200,100
4000,2200,3600,Y,200,200,100
4000,2400,3600,Y,200,200,100
4000,2600,3600,Y,200,200,100
4000,2800,3600,Y,200,200,100
4000,3000,3600,Y,200,200,100
4000,3200,3600,Y,200,200,100
4000,3400,3600,Y,200,200,100
4000,3600,3600,Y,200,200,100
4000,3800,3600,Y,200,200,100
4000,4000,3600,Y,200,200,100
4000,4200,3600,Y,200,100,100
0,0,3700,X,200,200,100
200,0,3700,X,200,200,100
400,0,3700,X,200,200,100
600,0,3700,X,200,200,100
800,0,3700,X,200,200,100
1000,0,3700,X,200,200,100
1200,0,3700,X,200,200,100
1400,0,3700,X,200,200,100
1600,0,3700,X,200,200,100
1800,0,3700,X,200,200,100
2000,0,3700,X,200,200,100
2200,0,3700,X,200,200,100
2400,0,3700,X,200,200,100
2600,0,3700,X,200,200,100
2800,0,3700,X,200,200,100
3000,0,3700,X,200,200,100
3200,0,3700,X,200,200,100
3400,0,3700,X,200,200,100
3600,0,3700,X,200,200,100
3800,0,3700,X,200,200,100
4000,0,3700,X,200,200,100
0,4100,3700,X,200,200,100
200,4100,3700,X,200,200,100
400,4100,3700,X,200,200,100
600,4100,3700,X,200,200,100
800,4100,3700,X,200,200,100
1000,4100,3700,X,200,200,100
1200,4100,3700,X,200,200,100
1400,4100,3700,X,200,200,100
1600,4100,3700,X,200,200,100
1800,4100,3700,X,200,200,100
2000,4100,3700,X,200,200,100
2200,4100,3700,X,200,200,100
2400,4100,3700,X,200,200,100
2600,4100,3700,X,200,200,100
2800,4100,3700,X,200,200,100
3000,4100,3700,X,200,200,100
3200,4100,3700,X,200,200,100
3400,4100,3700,X,200,200,100
3600,4100,3700,X,200,200,100
3800,4100,3700,X,200,200,100
4000,4100,3700,X,200,200,100
0,0,3700,Y,200,200,100
0,200,3700,Y,200,200,100
0,400,3700,Y,200,200,100
0,600,3700,Y,200,200,100
0,800,3700,Y,200,200,100
0,1000,3700,Y,200,200,100
0,1200,3700,Y,200,200,100
0,1400,3700,Y,200,200,100
0,1600,3700,Y,200,200,100
0,1800,3700,Y,200,200,100
0,2000,3700,Y,200,200,100
0,2200,3700,Y,200,200,100
0,2400,3700,Y,200,200,100
0,2600,3700,Y,200,200,100
0,2800,3700,Y,200,200,100
0,3000,3700,Y,200,200,100
0,3200,3700,Y,200,200,100
0,3400,3700,Y,200,200,100
0,3600,3700,Y,200,200,100
0,3800,3700,Y,200,200,100
0,4000,3700,Y,200,200,100
0,4200,3700,Y,200,100,100
4000,0,3700,Y,200,200,100
4000,200,3700,Y,200,200,100
4000,400,3700,Y,200,200,100
4000,600,3700,Y,200,200,100
4000,800,3700,Y,200,200,100
4000,1000,3700,Y,200,200,100
4000,1200,3700,Y,200,200,100
4000,1400,3700,Y,200,200,100
4000,1600,3700,Y,200,200,100
4000,1800,3700,Y,200,200,100
4000,2000,3700,Y,200,200,100
4000,2200,3700,Y,200,200,100
4000,2400,3700,Y,200,200,100
4000,2600,3700,Y,200,200,100
4000,2800,3700,Y,200,200,100
4000,3000,3700,Y,200,200,100
4000,3200,3700,Y,200,200,100
4000,3400,3700,Y,200,200,100
4000,3600,3700,Y,200,200,100
4000,3800,3700,Y,200,200,100
4000,4000,3700,Y,200,200,100
4000,4200,3700,Y,200,100,100
0,0,3800,X,200,200,100
200,0,3800,X,200,200,100
400,0,3800,X,200,200,100
600,0,3800,X,200,200,100
800,0,3800,X,200,200,100
1000,0,3800,X,200,200,100
1200,0,3800,X,200,200,100
1400,0,3800,X,200,200,100
1600,0,3800,X,200,200,100
1800,0,3800,X,200,200,100
2000,0,3800,X,200,200,100
2200,0,3800,X,200,200,100
2400,0,3800,X,200,200,100
2600,0,3800,X,200,200,100
2800,0,3800,X,200,200,100
3000,0,3800,X,200,200,100
3200,0,3800,X,200,200,100
3400,0,3800,X,200,200,100
3600,0,3800,X,200,200,100
3800,0,3800,X,200,200,100
4000,0,3800,X,200,200,100
0,4100,3800,X,200,200,100
200,4100,3800,X,200,200,100
400,4100,3800,X,200,200,100
600,4100,3800,X,200,200,100
800,4100,3800,X,200,200,100
1000,4100,3800,X,200,200,100
1200,4100,3800,X,200,200,100
1400,4100,3800,X,200,200,100
1600,4100,3800,X,200,200,100
1800,4100,3800,X,200,200,100
2000,4100,3800,X,200,200,100
2200,4100,3800,X,200,200,100
2400,4100,3800,X,200,200,100
2600,4100,3800,X,200,200,100
2800,4100,3800,X,200,200,100
3000,4100,3800,X,200,200,100
3200,4100,3800,X,200,200,100
3400,4100,3800,X,200,200,100
3600,4100,3800,X,200,200,100
3800,4100,3800,X,200,200,100
4000,4100,3800,X,200,200,100
0,0,3800,Y,200,200,100
0,200,3800,Y,200,200,100
0,400,3800,Y,200,200,100
0,600,3800,Y,200,200,100
0,800,3800,Y,200,200,100
0,1000,3800,Y,200,200,100
0,1200,3800,Y,200,200,100
0,1400,3800,Y,200,200,100
0,1600,3800,Y,200,200,100
0,1800,3800,Y,200,200,100
0,2000,3800,Y,200,200,100
0,2200,3800,Y,200,200,100
0,2400,3800,Y,200,200,100
0,2600,3800,Y,200,200,100
0,2800,3800,Y,200,200,100
0,3000,3800,Y,200,200,100
0,3200,3800,Y,200,200,100
0,3400,3800,Y,200,200,100
0,3600,3800,Y,200,200,100
0,3800,3800,Y,200,200,100
0,4000,3800,Y,200,200,100
0,4200,3800,Y,200,100,100
4000,0,3800,Y,200,200,100
4000,200,3800,Y,200,200,100
4000,400,3800,Y,200,200,100
4000,600,3800,Y,200,200,100
4000,800,3800,Y,200,200,100
4000,1000,3800,Y,200,200,100
4000,1200,3800,Y,200,200,100
4000,1400,3800,Y,200,200,100
4000,1600,3800,Y,200,200,100
4000,1800,3800,Y,200,200,100
