x,y,z,orientation,length,width,height
400,4000,0,XY,200,100,100
600,4000,0,XY,200,100,100
800,4000,0,XY,200,100,100
1000,4000,0,XY,200,100,100
1200,4000,0,XY,200,100,100
1400,4000,0,XY,200,100,100
1600,4000,0,XY,200,100,100
1800,4000,0,XY,200,100,100
2000,4000,0,XY,200,100,100
2200,4000,0,XY,200,100,100
2400,4000,0,XY,200,100,100
2600,4000,0,XY,200,100,100
2800,4000,0,XY,200,100,100
3000,4000,0,XY,200,100,100
3200,4000,0,XY,200,100,100
3400,4000,0,XY,200,100,100
3600,4000,0,XY,200,100,100
3800,4000,0,XY,200,100,100
4000,4000,0,XY,200,100,100
0,4100,0,XY,200,100,100
200,4100,0,XY,200,100,100
400,4100,0,XY,200,100,100
600,4100,0,XY,200,100,100
800,4100,0,XY,200,100,100
1000,4100,0,XY,200,100,100
1200,4100,0,XY,200,100,100
1400,4100,0,XY,200,100,100
1600,4100,0,XY,200,100,100
1800,4100,0,XY,200,100,100
2000,4100,0,XY,200,100,100
2200,4100,0,XY,200,100,100
2400,4100,0,XY,200,100,100
2600,4100,0,XY,200,100,100
2800,4100,0,XY,200,100,100
3000,4100,0,XY,200,100,100
3200,4100,0,XY,200,100,100
3400,4100,0,XY,200,100,100
3600,4100,0,XY,200,100,100
3800,4100,0,XY,200,100,100
4000,4100,0,XY,200,100,100
0,0,4200,XY,200,100,100
200,0,4200,XY,200,100,100
400,0,4200,XY,200,100,100
600,0,4200,XY,200,100,100
800,0,4200,XY,200,100,100
1000,0,4200,XY,200,100,100
1200,0,4200,XY,200,100,100
1400,0,4200,XY,200,100,100
1600,0,4200,XY,200,100,100
1800,0,4200,XY,200,100,100
2000,0,4200,XY,200,100,100
2200,0,4200,XY,200,100,100
2400,0,4200,XY,200,100,100
2600,0,4200,XY,200,100,100
2800,0,4200,XY,200,100,100
3000,0,4200,XY,200,100,100
3200,0,4200,XY,200,100,100
3400,0,4200,XY,200,100,100
3600,0,4200,XY,200,100,100
3800,0,4200,XY,200,100,100
4000,0,4200,XY,200,100,100
0,100,4200,XY,200,100,100
200,100,4200,XY,200,100,100
400,100,4200,XY,200,100,100
600,100,4200,XY,200,100,100
800,100,4200,XY,200,100,100
1000,100,4200,XY,200,100,100
1200,100,4200,XY,200,100,100
1400,100,4200,XY,200,100,100
1600,100,4200,XY,200,100,100
1800,100,4200,XY,200,100,100
2000,100,4200,XY,200,100,100
2200,100,4200,XY,200,100,100
2400,100,4200,XY,200,100,100
2600,100,4200,XY,200,100,100
2800,100,4200,XY,200,100,100
3000,100,4200,XY,200,100,100
3200,100,4200,XY,200,100,100
3400,100,4200,XY,200,100,100
3600,100,4200,XY,200,100,100
3800,100,4200,XY,200,100,100
4000,100,4200,XY,200,100,100
0,200,4200,XY,200,100,100
200,200,4200,XY,200,100,100
400,200,4200,XY,200,100,100
600,200,4200,XY,200,100,100
800,200,4200,XY,200,100,100
1000,200,4200,XY,200,100,100
1200,200,4200,XY,200,100,100
1400,200,4200,XY,200,100,100
1600,200,4200,XY,200,100,100
1800,200,4200,XY,200,100,100
2000,200,4200,XY,200,100,100
2200,200,4200,XY,200,100,100
2400,200,4200,XY,200,100,100
2600,200,4200,XY,200,100,100
2800,200,4200,XY,200,100,100
3000,200,4200,XY,200,100,100
3200,200,4200,XY,200,100,100
3400,200,4200,XY,200,100,100
3600,200,4200,XY,200,100,100
3800,200,4200,XY,200,100,100
4000,200,4200,XY,200,100,100
0,300,4200,XY,200,100,100
200,300,4200,XY,200,100,100
400,300,4200,XY,200,100,100
600,300,4200,XY,200,100,100
800,300,4200,XY,200,100,100
1000,300,4200,XY,200,100,100
1200,300,4200,XY,200,100,100
1400,300,4200,XY,200,100,100
1600,300,4200,XY,200,100,100
1800,300,4200,XY,200,100,100
2000,300,4200,XY,200,100,100
2200,300,4200,XY,200,100,100
2400,300,4200,XY,200,100,100
2600,300,4200,XY,200,100,100
2800,300,4200,XY,200,100,100
3000,300,4200,XY,200,100,100
3200,300,4200,XY,200,100,100
3400,300,4200,XY,200,100,100
3600,300,4200,XY,200,100,100
3800,300,4200,XY,200,100,100
4000,300,4200,XY,200,100,100
0,400,4200,XY,200,100,100
200,400,4200,XY,200,100,100
400,400,4200,XY,200,100,100
600,400,4200,XY,200,100,100
800,400,4200,XY,200,100,100
1000,400,4200,XY,200,100,100
1200,400,4200,XY,200,100,100
1400,400,4200,XY,200,100,100
1600,400,4200,XY,200,100,100
1800,400,4200,XY,200,100,100
2000,400,4200,XY,200,100,100
2200,400,4200,XY,200,100,100
2400,400,4200,XY,200,100,100
2600,400,4200,XY,200,100,100
2800,400,4200,XY,200,100,100
3000,400,4200,XY,200,100,100
3200,400,4200,XY,200,100,100
3400,400,4200,XY,200,100,100
3600,400,4200,XY,200,100,100
3800,400,4200,XY,200,100,100
4000,400,4200,XY,200,100,100
0,500,4200,XY,200,100,100
200,500,4200,XY,200,100,100
400,500,4200,XY,200,100,100
600,500,4200,XY,200,100,100
800,500,4200,XY,200,100,100
1000,500,4200,XY,200,100,100
1200,500,4200,XY,200,100,100
1400,500,4200,XY,200,100,100
1600,500,4200,XY,200,100,100
1800,500,4200,XY,200,100,100
2000,500,4200,XY,200,100,100
2200,500,4200,XY,200,100,100
2400,500,4200,XY,200,100,100
2600,500,4200,XY,200,100,100
2800,500,4200,XY,200,100,100
3000,500,4200,XY,200,100,100
3200,500,4200,XY,200,100,100
3400,500,4200,XY,200,100,100
3600,500,4200,XY,200,100,100
3800,500,4200,XY,200,100,100
4000,500,4200,XY,200,100,100
0,600,4200,XY,200,100,100
200,600,4200,XY,200,100,100
400,600,4200,XY,200,100,100
600,600,4200,XY,200,100,100
800,600,4200,XY,200,100,100
1000,600,4200,XY,200,100,100
1200,600,4200,XY,200,100,100
1400,600,4200,XY,200,100,100
1600,600,4200,XY,200,100,100
1800,600,4200,XY,200,100,100
2000,600,4200,XY,200,100,100
2200,600,4200,XY,200,100,100
2400,600,4200,XY,200,100,100
2600,600,4200,XY,200,100,100
2800,600,4200,XY,200,100,100
3000,600,4200,XY,200,100,100
3200,600,4200,XY,200,100,100
3400,600,4200,XY,200,100,100
3600,600,4200,XY,200,100,100
3800,600,4200,XY,200,100,100
4000,600,4200,XY,200,100,100
0,700,4200,XY,200,100,100
200,700,4200,XY,200,100,100
400,700,4200,XY,200,100,100
600,700,4200,XY,200,100,100
800,700,4200,XY,200,100,100
1000,700,4200,XY,200,100,100
1200,700,4200,XY,200,100,100
1400,700,4200,XY,200,100,100
1600,700,4200,XY,200,100,100
1800,700,4200,XY,200,100,100
2000,700,4200,XY,200,100,100
2200,700,4200,XY,200,100,100
2400,700,4200,XY,200,100,100
2600,700,4200,XY,200,100,100
2800,700,4200,XY,200,100,100
3000,700,4200,XY,200,100,100
3200,700,4200,XY,200,100,100
3400,700,4200,XY,200,100,100
3600,700,4200,XY,200,100,100
3800,700,4200,XY,200,100,100
4000,700,4200,XY,200,100,100
0,800,4200,XY,200,100,100
200,800,4200,XY,200,100,100
400,800,4200,XY,200,100,100
600,800,4200,XY,200,100,100
800,800,4200,XY,200,100,100
1000,800,4200,XY,200,100,100
1200,800,4200,XY,200,100,100
1400,800,4200,XY,200,100,100
1600,800,4200,XY,200,100,100
1800,800,4200,XY,200,100,100
2000,800,4200,XY,200,100,100
2200,800,4200,XY,200,100,100
2400,800,4200,XY,200,100,100
2600,800,4200,XY,200,100,100
2800,800,4200,XY,200,100,100
3000,800,4200,XY,200,100,100
3200,800,4200,XY,200,100,100
3400,800,4200,XY,200,100,100
3600,800,4200,XY,200,100,100
3800,800,4200,XY,200,100,100
4000,800,4200,XY,200,100,100
0,900,4200,XY,200,100,100
200,900,4200,XY,200,100,100
400,900,4200,XY,200,100,100
600,900,4200,XY,200,100,100
800,900,4200,XY,200,100,100
1000,900,4200,XY,200,100,100
1200,900,4200,XY,200,100,100
1400,900,4200,XY,200,100,100
1600,900,4200,XY,200,100,100
1800,900,4200,XY,200,100,100
2000,900,4200,XY,200,100,100
2200,900,4200,XY,200,100,100
2400,900,4200,XY,200,100,100
2600,900,4200,XY,200,100,100
2800,900,4200,XY,200,100,100
3000,900,4200,XY,200,100,100
3200,900,4200,XY,200,100,100
3400,900,4200,XY,200,100,100
3600,900,4200,XY,200,100,100
3800,900,4200,XY,200,100,100
4000,900,4200,XY,200,100,100
0,1000,4200,XY,200,100,100
200,1000,4200,XY,200,100,100
400,1000,4200,XY,200,100,100
600,1000,4200,XY,200,100,100
800,1000,4200,XY,200,100,100
1000,1000,4200,XY,200,100,100
1200,1000,4200,XY,200,100,100
1400,1000,4200,XY,200,100,100
1600,1000,4200,XY,200,100,100
1800,1000,4200,XY,200,100,100
2000,1000,4200,XY,200,100,100
2200,1000,4200,XY,200,100,100
2400,1000,4200,XY,200,100,100
2600,1000,4200,XY,200,100,100
2800,1000,4200,XY,200,100,100
3000,1000,4200,XY,200,100,100
3200,1000,4200,XY,200,100,100
3400,1000,4200,XY,200,100,100
3600,1000,4200,XY,200,100,100
3800,1000,4200,XY,200,100,100
4000,1000,4200,XY,200,100,100
0,1100,4200,XY,200,100,100
200,1100,4200,XY,200,100,100
400,1100,4200,XY,200,100,100
600,1100,4200,XY,200,100,100
800,1100,4200,XY,200,100,100
1000,1100,4200,XY,200,100,100
1200,1100,4200,XY,200,100,100
1400,1100,4200,XY,200,100,100
1600,1100,4200,XY,200,100,100
1800,1100,4200,XY,200,100,100
2000,1100,4200,XY,200,100,100
2200,1100,4200,XY,200,100,100
2400,1100,4200,XY,200,100,100
2600,1100,4200,XY,200,100,100
2800,1100,4200,XY,200,100,100
3000,1100,4200,XY,200,100,100
3200,1100,4200,XY,200,100,100
3400,1100,4200,XY,200,100,100
3600,1100,4200,XY,200,100,100
3800,1100,4200,XY,200,100,100
4000,1100,4200,XY,200,100,100
0,1200,4200,XY,200,100,100
200,1200,4200,XY,200,100,100
400,1200,4200,XY,200,100,100
600,1200,4200,XY,200,100,100
800,1200,4200,XY,200,100,100
1000,1200,4200,XY,200,100,100
1200,1200,4200,XY,200,100,100
1400,1200,4200,XY,200,100,100
1600,1200,4200,XY,200,100,100
1800,1200,4200,XY,200,100,100
2000,1200,4200,XY,200,100,100
2200,1200,4200,XY,200,100,100
2400,1200,4200,XY,200,100,100
2600,1200,4200,XY,200,100,100
2800,1200,4200,XY,200,100,100
3000,1200,4200,XY,200,100,100
3200,1200,4200,XY,200,100,100
3400,1200,4200,XY,200,100,100
3600,1200,4200,XY,200,100,100
3800,1200,4200,XY,200,100,100
4000,1200,4200,XY,200,100,100
0,1300,4200,XY,200,100,100
200,1300,4200,XY,200,100,100
400,1300,4200,XY,200,100,100
600,1300,4200,XY,200,100,100
800,1300,4200,XY,200,100,100
1000,1300,4200,XY,200,100,100
1200,1300,4200,XY,200,100,100
1400,1300,4200,XY,200,100,100
1600,1300,4200,XY,200,100,100
1800,1300,4200,XY,200,100,100
2000,1300,4200,XY,200,100,100
2200,1300,4200,XY,200,100,100
2400,1300,4200,XY,200,100,100
2600,1300,4200,XY,200,100,100
2800,1300,4200,XY,200,100,100
3000,1300,4200,XY,200,100,100
3200,1300,4200,XY,200,100,100
3400,1300,4200,XY,200,100,100
3600,1300,4200,XY,200,100,100
3800,1300,4200,XY,200,100,100
4000,1300,4200,XY,200,100,100
0,1400,4200,XY,200,100,100
200,1400,4200,XY,200,100,100
400,1400,4200,XY,200,100,100
600,1400,4200,XY,200,100,100
800,1400,4200,XY,200,100,100
1000,1400,4200,XY,200,100,100
1200,1400,4200,XY,200,100,100
1400,1400,4200,XY,200,100,100
1600,1400,4200,XY,200,100,100
1800,1400,4200,XY,200,100,100
2000,1400,4200,XY,200,100,100
2200,1400,4200,XY,200,100,100
2400,1400,4200,XY,200,100,100
2600,1400,4200,XY,200,100,100
2800,1400,4200,XY,200,100,100
3000,1400,4200,XY,200,100,100
3200,1400,4200,XY,200,100,100
3400,1400,4200,XY,200,100,100
3600,1400,4200,XY,200,100,100
3800,1400,4200,XY,200,100,100
4000,1400,4200,XY,200,100,100
0,1500,4200,XY,200,100,100
200,1500,4200,XY,200,100,100
400,1500,4200,XY,200,100,100
600,1500,4200,XY,200,100,100
800,1500,4200,XY,200,100,100
1000,1500,4200,XY,200,100,100
1200,1500,4200,XY,200,100,100
1400,1500,4200,XY,200,100,100
1600,1500,4200,XY,200,100,100
1800,1500,4200,XY,200,100,100
2000,1500,4200,XY,200,100,100
2200,1500,4200,XY,200,100,100
2400,1500,4200,XY,200,100,100
2600,1500,4200,XY,200,100,100
2800,1500,4200,XY,200,100,100
3000,1500,4200,XY,200,100,100
3200,1500,4200,XY,200,100,100
3400,1500,4200,XY,200,100,100
3600,1500,4200,XY,200,100,100
3800,1500,4200,XY,200,100,100
4000,1500,4200,XY,200,100,100
0,1600,4200,XY,200,100,100
200,1600,4200,XY,200,100,100
400,1600,4200,XY,200,100,100
600,1600,4200,XY,200,100,100
800,1600,4200,XY,200,100,100
1000,1600,4200,XY,200,100,100
1200,1600,4200,XY,200,100,100
1400,1600,4200,XY,200,100,100
1600,1600,4200,XY,200,100,100
1800,1600,4200,XY,200,100,100
2000,1600,4200,XY,200,100,100
2200,1600,4200,XY,200,100,100
2400,1600,4200,XY,200,100,100
2600,1600,4200,XY,200,100,100
2800,1600,4200,XY,200,100,100
3000,1600,4200,XY,200,100,100
3200,1600,4200,XY,200,100,100
3400,1600,4200,XY,200,100,100
3600,1600,4200,XY,200,100,100
3800,1600,4200,XY,200,100,100
4000,1600,4200,XY,200,100,100
0,1700,4200,XY,200,100,100
200,1700,4200,XY,200,100,100
400,1700,4200,XY,200,100,100
600,1700,4200,XY,200,100,100
800,1700,4200,XY,200,100,100
1000,1700,4200,XY,200,100,100
1200,1700,4200,XY,200,100,100
1400,1700,4200,XY,200,100,100
1600,1700,4200,XY,200,100,100
1800,1700,4200,XY,200,100,100
2000,1700,4200,XY,200,100,100
2200,1700,4200,XY,200,100,100
2400,1700,4200,XY,200,100,100
2600,1700,4200,XY,200,100,100
2800,1700,4200,XY,200,100,100
3000,1700,4200,XY,200,100,100
3200,1700,4200,XY,200,100,100
3400,1700,4200,XY,200,100,100
3600,1700,4200,XY,200,100,100
3800,1700,4200,XY,200,100,100
4000,1700,4200,XY,200,100,100
0,1800,4200,XY,200,100,100
200,1800,4200,XY,200,100,100
400,1800,4200,XY,200,100,100
600,1800,4200,XY,200,100,100
800,1800,4200,XY,200,100,100
1000,1800,4200,XY,200,100,100
1200,1800,4200,XY,200,100,100
1400,1800,4200,XY,200,100,100
1600,1800,4200,XY,200,100,100
1800,1800,4200,XY,200,100,100
2000,1800,4200,XY,200,100,100
2200,1800,4200,XY,200,100,100
2400,1800,4200,XY,200,100,100
2600,1800,4200,XY,200,100,100
2800,1800,4200,XY,200,100,100
3000,1800,4200,XY,200,100,100
3200,1800,4200,XY,200,100,100
3400,1800,4200,XY,200,100,100
3600,1800,4200,XY,200,100,100
3800,1800,4200,XY,200,100,100
4000,1800,4200,XY,200,100,100
0,1900,4200,XY,200,100,100
200,1900,4200,XY,200,100,100
400,1900,4200,XY,200,100,100
600,1900,4200,XY,200,100,100
800,1900,4200,XY,200,100,100
1000,1900,4200,XY,200,100,100
1200,1900,4200,XY,200,100,100
1400,1900,4200,XY,200,100,100
1600,1900,4200,XY,200,100,100
1800,1900,4200,XY,200,100,100
2000,1900,4200,XY,200,100,100
2200,1900,4200,XY,200,100,100
2400,1900,4200,XY,200,100,100
2600,1900,4200,XY,200,100,100
2800,1900,4200,XY,200,100,100
3000,1900,4200,XY,200,100,100
3200,1900,4200,XY,200,100,100
3400,1900,4200,XY,200,100,100
3600,1900,4200,XY,200,100,100
3800,1900,4200,XY,200,100,100
4000,1900,4200,XY,200,100,100
0,2000,4200,XY,200,100,100
200,2000,4200,XY,200,100,100
400,2000,4200,XY,200,100,100
600,2000,4200,XY,200,100,100
800,2000,4200,XY,200,100,100
1000,2000,4200,XY,200,100,100
1200,2000,4200,XY,200,100,100
1400,2000,4200,XY,200,100,100
1600,2000,4200,XY,200,100,100
1800,2000,4200,XY,200,100,100
2000,2000,4200,XY,200,100,100
2200,2000,4200,XY,200,100,100
2400,2000,4200,XY,200,100,100
2600,2000,4200,XY,200,100,100
2800,2000,4200,XY,200,100,100
3000,2000,4200,XY,200,100,100
3200,2000,4200,XY,200,100,100
3400,2000,4200,XY,200,100,100
3600,2000,4200,XY,200,100,100
3800,2000,4200,XY,200,100,100
4000,2000,4200,XY,200,100,100
0,2100,4200,XY,200,100,100
200,2100,4200,XY,200,100,100
400,2100,4200,XY,200,100,100
600,2100,4200,XY,200,100,100
800,2100,4200,XY,200,100,100
1000,2100,4200,XY,200,100,100
1200,2100,4200,XY,200,100,100
1400,2100,4200,XY,200,100,100
1600,2100,4200,XY,200,100,100
1800,2100,4200,XY,200,100,100
2000,2100,4200,XY,200,100,100
2200,2100,4200,XY,200,100,100
2400,2100,4200,XY,200,100,100
2600,2100,4200,XY,200,100,100
2800,2100,4200,XY,200,100,100
3000,2100,4200,XY,200,100,100
3200,2100,4200,XY,200,100,100
3400,2100,4200,XY,200,100,100
3600,2100,4200,XY,200,100,100
3800,2100,4200,XY,200,100,100
4000,2100,4200,XY,200,100,100
0,2200,4200,XY,200,100,100
200,2200,4200,XY,200,100,100
400,2200,4200,XY,200,100,100
600,2200,4200,XY,200,100,100
800,2200,4200,XY,200,100,100
1000,2200,4200,XY,200,100,100
1200,2200,4200,XY,200,100,100
1400,2200,4200,XY,200,100,100
1600,2200,4200,XY,200,100,100
1800,2200,4200,XY,200,100,100
2000,2200,4200,XY,200,100,100
2200,2200,4200,XY,200,100,100
2400,2200,4200,XY,200,100,100
2600,2200,4200,XY,200,100,100
2800,2200,4200,XY,200,100,100
3000,2200,4200,XY,200,100,100
3200,2200,4200,XY,200,100,100
3400,2200,4200,XY,200,100,100
3600,2200,4200,XY,200,100,100
3800,2200,4200,XY,200,100,100
4000,2200,4200,XY,200,100,100
0,2300,4200,XY,200,100,100
200,2300,4200,XY,200,100,100
400,2300,4200,XY,200,100,100
600,2300,4200,XY,200,100,100
800,2300,4200,XY,200,100,100
1000,2300,4200,XY,200,100,100
1200,2300,4200,XY,200,100,100
1400,2300,4200,XY,200,100,100
1600,2300,4200,XY,200,100,100
1800,2300,4200,XY,200,100,100
2000,2300,4200,XY,200,100,100
2200,2300,4200,XY,200,100,100
2400,2300,4200,XY,200,100,100
2600,2300,4200,XY,200,100,100
2800,2300,4200,XY,200,100,100
3000,2300,4200,XY,200,100,100
3200,2300,4200,XY,200,100,100
3400,2300,4200,XY,200,100,100
3600,2300,4200,XY,200,100,100
3800,2300,4200,XY,200,100,100
4000,2300,4200,XY,200,100,100
0,2400,4200,XY,200,100,100
200,2400,4200,XY,200,100,100
400,2400,4200,XY,200,100,100
600,2400,4200,XY,200,100,100
800,2400,4200,XY,200,100,100
1000,2400,4200,XY,200,100,100
1200,2400,4200,XY,200,100,100
1400,2400,4200,XY,200,100,100
1600,2400,4200,XY,200,100,100
1800,2400,4200,XY,200,100,100
2000,2400,4200,XY,200,100,100
2200,2400,4200,XY,200,100,100
2400,2400,4200,XY,200,100,100
2600,2400,4200,XY,200,100,100
2800,2400,4200,XY,200,100,100
3000,2400,4200,XY,200,100,100
3200,2400,4200,XY,200,100,100
3400,2400,4200,XY,200,100,100
3600,2400,4200,XY,200,100,100
3800,2400,4200,XY,200,100,100
4000,2400,4200,XY,200,100,100
0,2500,4200,XY,200,100,100
200,2500,4200,XY,200,100,100
400,2500,4200,XY,200,100,100
600,2500,4200,XY,200,100,100
800,2500,4200,XY,200,100,100
1000,2500,4200,XY,200,100,100
1200,2500,4200,XY,200,100,100
1400,2500,4200,XY,200,100,100
1600,2500,4200,XY,200,100,100
1800,2500,4200,XY,200,100,100
2000,2500,4200,XY,200,100,100
2200,2500,4200,XY,200,100,100
2400,2500,4200,XY,200,100,100
2600,2500,4200,XY,200,100,100
2800,2500,4200,XY,200,100,100
3000,2500,4200,XY,200,100,100
3200,2500,4200,XY,200,100,100
3400,2500,4200,XY,200,100,100
3600,2500,4200,XY,200,100,100
3800,2500,4200,XY,200,100,100
4000,2500,4200,XY,200,100,100
0,2600,4200,XY,200,100,100
200,2600,4200,XY,200,100,100
400,2600,4200,XY,200,100,100
600,2600,4200,XY,200,100,100
800,2600,4200,XY,200,100,100
1000,2600,4200,XY,200,100,100
1200,2600,4200,XY,200,100,100
1400,2600,4200,XY,200,100,100
1600,2600,4200,XY,200,100,100
1800,2600,4200,XY,200,100,100
2000,2600,4200,XY,200,100,100
2200,2600,4200,XY,200,100,100
2400,2600,4200,XY,200,100,100
2600,2600,4200,XY,200,100,100
2800,2600,4200,XY,200,100,100
3000,2600,4200,XY,200,100,100
3200,2600,4200,XY,200,100,100
3400,2600,4200,XY,200,100,100
3600,2600,4200,XY,200,100,100
3800,2600,4200,XY,200,100,100
4000,2600,4200,XY,200,100,100
0,2700,4200,XY,200,100,100
200,2700,4200,XY,200,100,100
400,2700,4200,XY,200,100,100
600,2700,4200,XY,200,100,100
800,2700,4200,XY,200,100,100
1000,2700,4200,XY,200,100,100
1200,2700,4200,XY,200,100,100
1400,2700,4200,XY,200,100,100
1600,2700,4200,XY,200,100,100
1800,2700,4200,XY,200,100,100
2000,2700,4200,XY,200,100,100
2200,2700,4200,XY,200,100,100
2400,2700,4200,XY,200,100,100
2600,2700,4200,XY,200,100,100
2800,2700,4200,XY,200,100,100
3000,2700,4200,XY,200,100,100
3200,2700,4200,XY,200,100,100
3400,2700,4200,XY,200,100,100
3600,2700,4200,XY,200,100,100
3800,2700,4200,XY,200,100,100
4000,2700,4200,XY,200,100,100
0,2800,4200,XY,200,100,100
200,2800,4200,XY,200,100,100
400,2800,4200,XY,200,100,100
600,2800,4200,XY,200,100,100
800,2800,4200,XY,200,100,100
1000,2800,4200,XY,200,100,100
1200,2800,4200,XY,200,100,100
1400,2800,4200,XY,200,100,100
1600,2800,4200,XY,200,100,100
1800,2800,4200,XY,200,100,100
2000,2800,4200,XY,200,100,100
2200,2800,4200,XY,200,100,100
2400,2800,4200,XY,200,100,100
2600,2800,4200,XY,200,100,100
2800,2800,4200,XY,200,100,100
3000,2800,4200,XY,200,100,100
3200,2800,4200,XY,200,100,100
3400,2800,4200,XY,200,100,100
3600,2800,4200,XY,200,100,100
3800,2800,4200,XY,200,100,100
4000,2800,4200,XY,200,100,100
0,2900,4200,XY,200,100,100
200,2900,4200,XY,200,100,100
400,2900,4200,XY,200,100,100
600,2900,4200,XY,200,100,100
800,2900,4200,XY,200,100,100
1000,2900,4200,XY,200,100,100
1200,2900,4200,XY,200,100,100
1400,2900,4200,XY,200,100,100
1600,2900,4200,XY,200,100,100
1800,2900,4200,XY,200,100,100
2000,2900,4200,XY,200,100,100
2200,2900,4200,XY,200,100,100
2400,2900,4200,XY,200,100,100
2600,2900,4200,XY,200,100,100
2800,2900,4200,XY,200,100,100
3000,2900,4200,XY,200,100,100
3200,2900,4200,XY,200,100,100
3400,2900,4200,XY,200,100,100
3600,2900,4200,XY,200,100,100
3800,2900,4200,XY,200,100,100
4000,2900,4200,XY,200,100,100
0,3000,4200,XY,200,100,100
200,3000,4200,XY,200,100,100
400,3000,4200,XY,200,100,100
600,3000,4200,XY,200,100,100
800,3000,4200,XY,200,100,100
1000,3000,4200,XY,200,100,100
1200,3000,4200,XY,200,100,100
1400,3000,4200,XY,200,100,100
1600,3000,4200,XY,200,100,100
1800,3000,4200,XY,200,100,100
2000,3000,4200,XY,200,100,100
2200,3000,4200,XY,200,100,100
2400,3000,4200,XY,200,100,100
2600,3000,4200,XY,200,100,100
2800,3000,4200,XY,200,100,100
3000,3000,4200,XY,200,100,100
3200,3000,4200,XY,200,100,100
3400,3000,4200,XY,200,100,100
3600,3000,4200,XY,200,100,100
3800,3000,4200,XY,200,100,100
4000,3000,4200,XY,200,100,100
0,3100,4200,XY,200,100,100
200,3100,4200,XY,200,100,100
400,3100,4200,XY,200,100,100
600,3100,4200,XY,200,100,100
800,3100,4200,XY,200,100,100
1000,3100,4200,XY,200,100,100
1200,3100,4200,XY,200,100,100
1400,3100,4200,XY,200,100,100
1600,3100,4200,XY,200,100,100
1800,3100,4200,XY,200,100,100
2000,3100,4200,XY,200,100,100
2200,3100,4200,XY,200,100,100
2400,3100,4200,XY,200,100,100
2600,3100,4200,XY,200,100,100
2800,3100,4200,XY,200,100,100
3000,3100,4200,XY,200,100,100
3200,3100,4200,XY,200,100,100
3400,3100,4200,XY,200,100,100
3600,3100,4200,XY,200,100,100
3800,3100,4200,XY,200,100,100
4000,3100,4200,XY,200,100,100
0,3200,4200,XY,200,100,100
200,3200,4200,XY,200,100,100
400,3200,4200,XY,200,100,100
600,3200,4200,XY,200,100,100
800,3200,4200,XY,200,100,100
1000,3200,4200,XY,200,100,100
1200,3200,4200,XY,200,100,100
1400,3200,4200,XY,200,100,100
1600,3200,4200,XY,200,100,100
1800,3200,4200,XY,200,100,100
2000,3200,4200,XY,200,100,100
2200,3200,4200,XY,200,100,100
2400,3200,4200,XY,200,100,100
2600,3200,4200,XY,200,100,100
2800,3200,4200,XY,200,100,100
